###### GATHER WARNING ######
# NO Gathering method specified ! 
# Thus : if the system is requested to be gathered, 
# the gathering will be done according to the 1st atom of the previous molecule
#
#     time		PeriodicTorsion%1:4,6,8,10		
    0.000000000		121.413		
    1.000000000		92.2152		
    2.000000000		96.7753		
    3.000000000		112.293		
    4.000000000		105.956		
    5.000000000		132.696		
    6.000000000		149.564		
    7.000000000		95.1306		
    8.000000000		111.588		
    9.000000000		170.632		
   10.000000000		112.375		
   11.000000000		83.2739		
   12.000000000		166.717		
   13.000000000		122.305		
   14.000000000		157.87		
   15.000000000		128		
   16.000000000		88.783		
   17.000000000		124.719		
   18.000000000		143.529		
   19.000000000		144.974		
   20.000000000		128.301		
   21.000000000		67.8997		
   22.000000000		115.992		
   23.000000000		165.63		
   24.000000000		156.621		
   25.000000000		157.69		
   26.000000000		98.8223		
   27.000000000		67.427		
   28.000000000		134.183		
   29.000000000		130.709		
   30.000000000		118.968		
   31.000000000		167.657		
   32.000000000		116.345		
   33.000000000		124.777		
   34.000000000		111.142		
   35.000000000		135.041		
   36.000000000		131.983		
   37.000000000		112.509		
   38.000000000		123.238		
   39.000000000		148.34		
   40.000000000		119.483		
   41.000000000		120.691		
   42.000000000		87.5265		
   43.000000000		47.1291		
   44.000000000		104.055		
   45.000000000		84.0635		
   46.000000000		77.0516		
   47.000000000		90.4682		
   48.000000000		76.511		
   49.000000000		94.3084		
   50.000000000		71.9978		
   51.000000000		124.082		
   52.000000000		145.812		
   53.000000000		124.065		
   54.000000000		120.736		
   55.000000000		132.715		
   56.000000000		139.335		
   57.000000000		90.9332		
   58.000000000		119.39		
   59.000000000		150.791		
   60.000000000		145.652		
   61.000000000		173.784		
   62.000000000		150.426		
   63.000000000		179.162		
   64.000000000		172.02		
   65.000000000		132.817		
   66.000000000		155.528		
   67.000000000		153.997		
   68.000000000		136.272		
   69.000000000		120.33		
   70.000000000		114.703		
   71.000000000		110.991		
   72.000000000		139.708		
   73.000000000		-165.457		
   74.000000000		87.5677		
   75.000000000		141.27		
   76.000000000		125.342		
   77.000000000		68.872		
   78.000000000		61.6749		
   79.000000000		42.1762		
