###### GATHER WARNING ######
# NO Gathering method specified ! 
# Thus : if the system is requested to be gathered, 
# the gathering will be done according to the 1st atom of the previous molecule
#
#     time		PeriodicTorsion%1:4,6,8,10		
    0.000000000		149.298		
    1.000000000		90.0168		
    2.000000000		150.253		
    3.000000000		114.11		
    4.000000000		77.1681		
    5.000000000		120.365		
    6.000000000		154.4		
    7.000000000		117.792		
    8.000000000		70.2515		
    9.000000000		141.171		
   10.000000000		114.015		
   11.000000000		157.432		
   12.000000000		147.145		
   13.000000000		116.096		
   14.000000000		106.012		
   15.000000000		156.736		
   16.000000000		163.356		
   17.000000000		76.6299		
   18.000000000		112.028		
   19.000000000		133.449		
   20.000000000		107.141		
   21.000000000		98.5162		
   22.000000000		86.4589		
   23.000000000		58.9111		
   24.000000000		104.15		
   25.000000000		97.4462		
   26.000000000		73.8484		
   27.000000000		92.4447		
   28.000000000		109.049		
   29.000000000		111.754		
   30.000000000		72.9903		
   31.000000000		123.676		
   32.000000000		166.46		
   33.000000000		111.741		
   34.000000000		75.6976		
   35.000000000		-5.14555		
   36.000000000		2.40108		
   37.000000000		41.2469		
   38.000000000		-48.8129		
   39.000000000		-40.199		
   40.000000000		60.8959		
   41.000000000		101.288		
   42.000000000		96.7062		
   43.000000000		67.4775		
   44.000000000		104.032		
   45.000000000		104.084		
   46.000000000		118.528		
   47.000000000		157.247		
   48.000000000		-6.44621		
   49.000000000		-29.8901		
   50.000000000		-36.8697		
   51.000000000		0.640466		
   52.000000000		128.375		
   53.000000000		123.343		
   54.000000000		145.698		
   55.000000000		144.502		
   56.000000000		158.392		
   57.000000000		131.563		
   58.000000000		114.337		
   59.000000000		71.6459		
   60.000000000		35.634		
   61.000000000		116.802		
   62.000000000		43.7126		
   63.000000000		30.6014		
   64.000000000		-51.0055		
   65.000000000		90.3442		
   66.000000000		74.5904		
   67.000000000		-39.8531		
   68.000000000		-70.5712		
   69.000000000		-72.8247		
   70.000000000		-70.2345		
   71.000000000		-67.2788		
   72.000000000		-70.8051		
   73.000000000		172.934		
   74.000000000		-157.353		
   75.000000000		110.542		
   76.000000000		11.9325		
   77.000000000		-76.7185		
   78.000000000		-59.002		
   79.000000000		-92.9954		
   80.000000000		-49.184		
   81.000000000		-56.6757		
   82.000000000		-76.2978		
   83.000000000		-21.087		
   84.000000000		-23.4406		
   85.000000000		-73.5505		
   86.000000000		-85.0171		
   87.000000000		-52.8041		
   88.000000000		-17.3542		
   89.000000000		-7.05634		
   90.000000000		10.1035		
   91.000000000		3.94115		
   92.000000000		-45.3719		
   93.000000000		-118.074		
   94.000000000		-76.8147		
   95.000000000		-119.163		
   96.000000000		-77.4459		
   97.000000000		-62.5068		
   98.000000000		-80.091		
   99.000000000		-78.3132		
  100.000000000		-81.5677		
  101.000000000		-108.299		
  102.000000000		-153.161		
  103.000000000		-74.1895		
  104.000000000		-46.9638		
  105.000000000		17.6325		
  106.000000000		47.8752		
  107.000000000		23.5076		
  108.000000000		104.232		
  109.000000000		75.3346		
  110.000000000		82.8983		
  111.000000000		72.0264		
  112.000000000		-28.1623		
  113.000000000		-29.1529		
  114.000000000		-29.8314		
  115.000000000		-40.5309		
  116.000000000		-91.3355		
  117.000000000		-88.1108		
  118.000000000		-84.9256		
  119.000000000		-18.7743		
  120.000000000		-76.3245		
  121.000000000		-63.6573		
  122.000000000		-51.5887		
  123.000000000		-54.8401		
  124.000000000		-80.5134		
  125.000000000		-17.9012		
  126.000000000		49.4871		
  127.000000000		68.4317		
  128.000000000		64.6784		
  129.000000000		39.3699		
  130.000000000		-13.718		
  131.000000000		-88.5272		
  132.000000000		-65.3818		
  133.000000000		-37.255		
  134.000000000		-73.7121		
  135.000000000		-36.9774		
  136.000000000		-101.676		
  137.000000000		-60.8504		
  138.000000000		-128.545		
  139.000000000		157.581		
  140.000000000		84.1031		
  141.000000000		92.8312		
  142.000000000		64.0173		
  143.000000000		125.179		
  144.000000000		163.316		
  145.000000000		179.869		
  146.000000000		-145.506		
  147.000000000		-121.842		
  148.000000000		143.998		
  149.000000000		143.133		
  150.000000000		126.353		
  151.000000000		114.406		
  152.000000000		92.224		
  153.000000000		63.5682		
  154.000000000		37.9273		
  155.000000000		-16.6903		
  156.000000000		-33.8423		
  157.000000000		-67.0087		
  158.000000000		-74.4159		
  159.000000000		-64.6616		
  160.000000000		-48.7521		
  161.000000000		-65.2247		
  162.000000000		42.6022		
  163.000000000		-7.06726		
  164.000000000		-11.3194		
  165.000000000		-111.646		
  166.000000000		106.922		
  167.000000000		-20.5984		
  168.000000000		-78.6771		
  169.000000000		-65.3511		
  170.000000000		-105.461		
  171.000000000		-84.4555		
  172.000000000		-105.994		
  173.000000000		176.732		
  174.000000000		126.836		
  175.000000000		112.372		
  176.000000000		144.457		
  177.000000000		91.1402		
  178.000000000		134.045		
  179.000000000		137.057		
  180.000000000		131.862		
  181.000000000		150.022		
  182.000000000		162.221		
  183.000000000		164.403		
  184.000000000		126.918		
  185.000000000		117.207		
  186.000000000		125.405		
  187.000000000		158.366		
  188.000000000		106.7		
  189.000000000		17.0154		
  190.000000000		-86.8273		
  191.000000000		-48.2392		
  192.000000000		-75.8266		
  193.000000000		-52.9618		
  194.000000000		-53.4711		
  195.000000000		-41.3228		
  196.000000000		61.1877		
  197.000000000		128.58		
  198.000000000		-174.936		
  199.000000000		168.494		
  200.000000000		65.5766		
  201.000000000		88.2188		
  202.000000000		109.729		
  203.000000000		78.5253		
  204.000000000		119.151		
  205.000000000		152.672		
  206.000000000		-158.797		
