0	63.8394407
1	45.1769731
2	40.6706897
3	34.6486017
4	46.3549611
5	36.2419068
6	46.8058345
7	30.4255227
8	58.3080279
9	51.4083888
10	47.0800932
11	46.5624876
12	29.9240688
13	53.6096053
14	33.2939715
15	53.7385602
16	49.4412254
17	50.5112432
18	47.214802
19	32.6763294
20	41.4513793
21	49.5224998
22	53.4597561
23	59.2632792
24	32.9845415
25	61.4468402
26	45.4403819
27	40.6296381
28	36.2945526
29	37.8790842
30	49.5950714
31	39.8038574
32	47.2440688
33	40.2012833
34	46.5560284
35	40.2044171
36	62.2535946
37	40.4312986
38	55.08959
39	40.0249312
40	58.941591
41	51.6541975
42	60.4379984
43	47.2683217
44	36.5240706
45	52.5549267
46	39.2607735
47	50.4540069
48	53.2714017
49	48.5776172
50	32.8827044
51	25.674702
52	40.8506035
53	60.4873744
54	50.7142121
55	55.1101841
56	45.9069346
57	63.5242545
58	51.4768426
59	41.4886679
60	37.0168096
61	40.8270761
62	52.4588582
63	57.1677236
64	42.9289887
65	37.4615757
66	41.553679
67	34.3138304
68	54.7499177
69	39.5533973
70	49.1058635
71	31.3969597
72	33.7647859
73	42.8355455
74	47.4917497
75	27.2370265
76	68.3565726
77	48.5792347
78	51.9343603
79	37.5224251
80	26.7968091
81	52.9342136
82	47.2752182
83	47.5425575
84	55.1317164
85	33.5376256
86	27.4902972
87	40.2223336
88	30.3200046
89	60.463591
90	37.0864152
91	48.2040088
92	35.5085887
93	36.8328637
94	51.5183546
95	39.4207968
96	54.6543417
97	43.417808
98	52.6381658
99	48.0998515
100	17.7855908
101	35.3917155
102	47.057307
103	51.3786164
104	27.7165608
105	61.2502253
106	43.7213872
107	51.3547684
108	50.897628
109	48.4713838
110	33.4891244
111	30.5855743
112	54.9031747
113	38.5017448
114	41.1886862
115	37.2919656
116	48.511431
117	44.4008385
118	33.9802083
119	45.8486363
120	48.7024377
121	43.6896557
122	48.3337687
123	57.3313708
124	45.1354539
125	50.6289425
126	56.0695464
127	47.6504366
128	32.2755785
129	53.8588821
130	54.6530851
131	53.3783176
132	60.2516027
133	58.1074144
134	45.2387691
135	38.135854
136	43.0199233
137	42.8153605
138	38.671412
139	48.2759049
140	33.1620437
141	28.1724502
142	34.4057334
143	45.1176287
144	53.4434691
145	48.648138
146	61.0636221
147	39.0414673
148	47.6531694
149	51.6984367
150	46.4002916
151	46.445406
152	52.1125853
153	56.635296
154	40.322012
155	27.2465357
156	39.7792048
157	36.3788629
158	59.9834928
159	55.5030675
160	43.8371098
161	50.6445756
162	44.9749076
163	55.4530873
164	60.5992938
165	36.8124479
166	39.960339
167	48.3982824
168	44.634859
169	56.5416355
170	43.9510539
171	53.1747003
172	36.6455889
173	36.0647886
174	47.1618869
175	53.0656048
176	27.8433641
177	44.2216025
178	39.0693001
179	64.2640262
180	47.2457004
181	33.8044141
182	57.427916
183	50.1105299
184	47.6999189
185	51.5729606
186	49.3759794
187	41.3318409
188	50.8532361
189	34.6698982
190	41.9914279
191	60.0975126
192	49.1561437
193	62.7242351
194	57.2448512
195	45.6786205
196	21.8089483
197	38.0367015
198	62.9237379
199	58.4393725
200	48.9506038
201	29.453018
202	44.6645587
203	48.7851854
204	22.9090745
205	39.5636749
206	46.8907324
207	59.8246156
208	45.9608715
209	44.0227209
210	39.2268513
211	33.0068733
212	30.0800141
213	41.2338696
214	40.0717414
215	43.1245521
216	45.1798956
217	36.1826096
218	60.4551043
219	49.8523933
220	51.5313178
221	41.7918511
222	45.8737481
223	45.0086392
224	33.3190853
225	49.8718081
226	55.1070159
227	51.5923754
228	49.5021262
229	56.5399617
230	49.9118847
231	41.5040981
232	57.5492745
233	50.4088931
234	56.9562621
235	47.1283903
236	43.6239172
237	50.2101481
238	40.2149805
239	54.1225279
240	58.8590843
241	46.266456
242	52.693249
243	52.4919093
244	43.9586017
245	40.3398105
246	55.0585125
247	35.9764396
248	37.582067
249	36.1088164
250	37.4539376
251	51.2994277
252	24.3312193
253	51.6953882
254	51.712936
255	51.9279122
256	40.4335435
257	45.5111606
258	41.1812653
259	45.1214029
260	58.7378728
261	48.6795687
262	54.1544356
263	43.1083879
264	52.4016419
265	43.9916253
266	43.0776442
267	48.3558869
268	39.2322893
269	44.5338207
270	32.7434174
271	37.8445287
272	66.7828104
273	39.8575823
274	39.2749588
275	52.4213806
276	44.4230306
277	38.6524097
278	45.9244135
279	42.7996403
280	35.5663971
281	40.5840009
282	55.0304841
283	38.8686303
284	37.9582283
285	40.9581489
286	47.2486106
287	49.7038066
288	55.7555372
289	54.6875558
290	36.8813759
291	39.1199975
292	47.0401039
293	50.8645672
294	54.3025017
295	55.2362311
296	41.7911019
297	57.4416879
298	34.8432374
299	38.1020366
300	43.6112348
301	38.3331126
302	60.3333192
303	49.9323687
304	32.3951437
305	52.9627261
306	61.3456248
307	39.0757829
308	42.7856567
309	57.3928831
310	47.3673753
311	46.9174617
312	43.4407266
313	47.9225654
314	51.178075
315	43.8461673
316	22.5094366
317	32.8348563
318	45.0985325
319	49.5528044
320	26.7746425
321	55.0621727
322	40.8093154
323	48.5650204
324	35.965549
325	31.1804414
326	32.1862259
327	26.1364564
328	33.5976608
329	45.3511594
330	62.445933
331	37.284809
332	38.202282
333	38.1775387
334	41.2633304
335	42.7989325
336	46.7311816
337	38.3239881
338	49.4105972
339	35.3334853
340	40.5392993
341	58.1238232
342	55.3928008
343	37.3278921
344	46.4584836
345	65.5975718
346	42.3665624
347	57.6104346
348	43.8052973
349	48.9646286
350	35.5545266
351	54.0094357
352	26.0899315
353	41.7932187
354	45.0431111
355	50.071027
356	34.4567572
357	38.457909
358	38.3174271
359	57.0070027
360	44.0347691
361	44.6652045
362	47.4072201
363	39.8187883
364	34.9644467
365	51.5886667
366	49.6300936
367	45.1609915
368	47.8010409
369	36.9481331
370	52.6298448
371	30.4804964
372	26.3412445
373	44.8435716
374	46.5435874
375	45.7659657
376	55.8807045
377	28.2308723
378	45.5542457
379	39.4260795
380	45.1357498
381	29.2232245
382	35.65765
383	26.1698766
384	40.7962569
385	42.2347945
386	41.609928
387	63.3955353
388	49.9965111
389	41.6876925
390	26.7095727
391	52.0545816
392	49.0366589
393	34.6334149
394	31.6444692
395	39.216598
396	51.8710191
397	53.3655244
398	33.1184542
399	52.0679652
400	51.2591064
401	56.6040976
402	35.9315073
403	51.0838169
404	42.7971013
405	31.4804347
406	47.082028
407	47.0430463
408	37.6219095
409	50.7923778
410	45.8197472
411	53.4404516
412	60.1005695
413	51.9416992
414	43.4728094
415	49.4603973
416	39.8504862
417	51.5228736
418	44.0856965
419	60.0947704
420	46.4521005
421	46.1185094
422	28.7726735
423	31.2414611
424	33.0817522
425	31.9854265
426	45.0560842
427	33.793211
428	47.0136697
429	42.3550525
430	34.9110888
431	49.6980175
432	39.4372414
433	41.4121227
434	37.4558599
435	44.9074792
436	36.327567
437	56.6246446
438	31.6606815
439	52.9175884
440	40.924344
441	57.9196825
442	33.1327288
443	55.3965392
444	42.4891191
445	39.8064552
446	33.6713415
447	46.8093057
448	36.6642474
449	52.7465442
450	48.1766575
451	24.8009382
452	48.4377294
453	41.8623028
454	51.2074282
455	41.644021
456	61.5132958
457	50.0345225
458	48.8293414
459	44.3405395
460	47.5678417
461	55.31015
462	39.7303686
463	55.4599432
464	54.1027406
465	54.5965739
466	49.7524369
467	37.4370584
468	45.6765049
469	52.9910375
470	50.9145895
471	36.0557182
472	50.2406085
473	46.6472713
474	29.4542451
475	44.0330317
476	41.7454475
477	53.7896213
478	32.0475029
479	41.3389533
480	56.143056
481	47.6525171
482	55.0898163
483	50.3197853
484	41.6849792
485	50.4542451
486	35.875559
487	52.7702261
488	45.8193388
489	41.1920421
490	56.9356786
491	52.4525522
492	51.8969461
493	48.1555231
494	56.6529794
495	48.037803
496	31.1780226
497	53.7276018
498	33.7091122
499	45.707918
500	45.3895346
501	56.6191892
502	39.1812178
503	40.8052715
504	26.251692
505	64.8316923
506	49.3358608
507	43.2830679
508	48.6109757
509	37.3713158
510	42.9009251
511	45.9184709
512	37.0465644
513	44.3752925
514	42.0106587
515	30.3409222
516	40.0069614
517	38.682049
518	34.7149074
519	51.3583542
520	55.4645761
521	34.1948677
522	58.4655812
523	47.1355723
524	53.6101518
525	54.2750779
526	42.2605001
527	47.1976137
528	48.5487775
529	54.7308009
530	59.7228063
531	36.466655
532	36.1780624
533	25.8020139
534	30.7941614
535	51.6090283
536	50.054975
537	50.9078963
538	60.4030084
539	41.1803001
540	49.3649381
541	46.8556918
542	48.7058192
543	39.208849
544	42.2098587
545	51.0746831
546	54.6526393
547	37.7384752
548	19.7704524
549	38.4439621
550	25.774995
551	47.1780111
552	50.0683826
553	50.224593
554	46.9554285
555	34.3849015
556	45.9695214
557	49.1092225
558	59.6121272
559	54.2147071
560	59.7688643
561	43.2116995
562	42.7616001
563	33.3919542
564	34.899151
565	55.7573054
566	48.8676557
567	33.1461983
568	51.0667678
569	55.8721558
570	42.5740768
571	55.1654218
572	44.0431786
573	37.1896618
574	52.5684249
575	40.4824541
576	41.994313
577	46.6199905
578	56.3957886
579	30.3144504
580	48.8514071
581	51.1820566
582	63.9555436
583	56.4070091
584	43.2563044
585	49.2117434
586	54.2378253
587	34.037293
588	52.7356489
589	47.034753
590	47.0135657
591	33.8119651
592	44.7082536
593	55.3463296
594	54.6694927
595	53.1238981
596	38.7998304
597	51.3730895
598	49.6100798
599	46.5445421
600	49.2326579
601	54.2173333
602	39.6739629
603	58.3402986
604	39.762492
605	41.4410902
606	41.4573113
607	44.5683692
608	53.8666832
609	55.7928353
610	45.8145699
611	47.3028803
612	44.851096
613	45.0719927
614	28.9794451
615	35.5747615
616	24.2613197
617	43.1260357
618	45.106238
619	60.9519929
620	52.8186537
621	31.316322
622	26.4377838
623	44.7522596
624	45.3945983
625	42.7028039
626	45.8379832
627	29.6927113
628	38.4073426
629	43.6913117
630	50.8727868
631	61.2323889
632	46.0116521
633	42.4822803
634	32.4135773
635	32.50023
636	41.0143198
637	52.9766496
638	50.8528975
639	56.1867519
640	35.2111142
641	49.6686353
642	33.7798467
643	36.2467536
644	29.9003018
645	48.4917286
646	42.4201858
647	58.0832528
648	64.4565351
649	38.4824376
650	57.013562
651	41.7112899
652	55.592202
653	55.0966882
654	48.9924375
655	35.8609192
656	52.9869343
657	41.9201443
658	46.2818257
659	49.8122498
660	50.5646099
661	51.3377023
662	39.9531932
663	52.6048181
664	47.7168745
665	49.7670456
666	58.4455433
667	54.0602411
668	53.5807198
669	50.6858529
670	56.414208
671	60.9957703
672	45.5056432
673	62.8518882
674	49.5760667
675	56.2674596
676	43.3427363
677	48.0822879
678	46.84651
679	48.0200277
680	39.3730475
681	59.2172804
682	61.7449686
683	43.6048125
684	42.6051218
685	57.0891763
686	33.3748203
687	47.2279418
688	33.5050861
689	40.2707242
690	35.0286147
691	46.9159738
692	51.8382673
693	48.9512601
694	42.2582826
695	35.2933616
696	53.5266512
697	57.4881328
698	54.3697584
699	53.6021098
700	56.417771
701	35.7578424
702	30.7032539
703	40.0927561
704	36.6890054
705	38.0257569
706	40.8601407
707	36.0040231
708	42.0255971
709	45.8481658
710	46.5350952
711	55.0451964
712	54.4728752
713	34.4269511
714	54.1496549
715	42.9283091
716	57.485663
717	52.9666748
718	43.9419554
719	43.3375423
720	49.3244117
721	42.4132812
722	43.0645176
723	46.4451123
724	39.8074736
725	41.6420379
726	49.732687
727	47.5805357
728	45.7197007
729	50.9252625
730	56.9413426
731	52.9847043
732	53.718194
733	34.0215339
734	40.6500177
735	38.6922272
736	57.2951124
737	62.8988904
738	46.1796944
739	56.3921059
740	28.4954889
741	48.2887352
742	55.5163752
743	29.0085592
744	48.924644
745	45.3242936
746	53.6476412
747	34.8325362
